Row,d_1,d_2,V1,V2,V3,V4
444,0.30182622141600646,0.8999430796759242,11,3,750.0,76
445,2.251415400222308,2.1528545992612074,23,12,3000.0,86
446,-0.6450901222215418,1.385271473032219,21,3,750.0,35
447,-1.0601941993608093,1.49890765064826,23,2,500.0,26
448,-1.0601941993608093,1.49890765064826,23,2,500.0,26
449,0.9673254648300432,1.9228008943568273,23,8,2000.0,64
450,-0.2831551876154688,1.055913321366875,16,3,750.0,50
451,-0.7087562871820066,1.5800648827799542,23,3,750.0,33
452,-0.5842592655600686,1.432559084843417,21,3,750.0,38
453,-1.019640294919827,1.5304327251890588,23,2,500.0,28
454,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
455,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
456,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
457,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
458,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
459,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
460,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
461,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
462,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
463,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
464,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
465,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
466,0.2808321765614662,1.7209738472700007,21,5,1250.0,60
467,-0.255933613900748,1.7400348012636453,23,4,1000.0,45
468,-0.09088268783782773,1.6240540778679071,21,4,1000.0,52
469,-1.3392451246183976,1.3518787881834973,22,1,250.0,22
470,-0.02933473854230528,0.8345483848146295,11,2,500.0,70
471,0.21716601160100155,1.9157672570177358,23,5,1250.0,58
472,-0.5668176216385687,1.69040264367275,23,3,750.0,40
473,-0.5465406694180777,1.7061651809431493,23,3,750.0,41
474,0.40909649618022054,1.3497585670015209,14,3,750.0,83
475,-0.8545893688569067,1.4144520017933206,21,2,500.0,35
476,5.050837357814236e-06,2.113382148016942,26,5,1250.0,49
477,0.6699886848822599,2.075737175501427,23,6,1500.0,70
478,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
479,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
480,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
481,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
482,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
483,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
484,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
485,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
486,-0.09371799613681905,1.8661350994268404,23,4,1000.0,53
487,1.0175321809296003,2.101619287539283,21,6,1500.0,86
488,-0.40460200387463974,1.816502941835945,23,3,750.0,48
489,-0.7329276555339601,1.5090272254157169,21,2,500.0,41
490,-0.057058507827299446,1.8423850538738014,21,3,750.0,64
491,-0.08711538984101153,1.4003445955359646,16,2,500.0,70
492,0.06460320549564724,1.9369602774961976,21,3,750.0,70
493,0.595698379359879,2.4020613666204196,23,4,1000.0,87
494,0.42675303716549606,2.46276696992232,23,3,750.0,89
495,0.17669988608914902,2.4604224241426227,23,2,500.0,87
496,-0.21884433146367674,3.426614443893539,35,3,750.0,64
497,-1.1997119732463994,3.4146272588181588,38,1,250.0,38
498,-1.1997119732463994,3.4146272588181588,38,1,250.0,38
499,-1.1822703293248995,3.672470817647491,40,1,250.0,40
500,-0.8857623826594038,8.055811317746148,74,1,250.0,74
501,8.98857078137319,-1.1280858773625486,2,43,10750.0,86
502,3.366798852203074,-0.9768849664855118,6,22,5500.0,28
503,6.920584991670484,-1.0073239539462286,2,34,8500.0,77
504,9.441393454654447,-0.9681159588788576,2,44,11000.0,98
505,5.247426326886556,-1.0159607454163493,0,26,6500.0,76
506,8.812895714748352,-0.8805743725955529,2,41,10250.0,98
507,3.475845327433808,-1.0665066423716196,3,21,5250.0,42
508,1.0071468991505683,-1.1873488050424588,2,11,2750.0,23
509,3.6901709798984608,-1.0220405118118925,2,21,5250.0,52
510,1.6086379624057183,-1.1038470271310674,2,13,3250.0,32
511,-0.8677221800058005,-1.0562548275638022,4,4,1000.0,4
512,1.0679777558120416,-1.1400611932312608,2,11,2750.0,26
513,1.108531660253024,-1.1085361186904619,2,11,2750.0,28
514,1.8674119354428156,-0.9725807019367042,3,14,3500.0,35
515,2.3356851551152777,-0.8704949055034422,4,16,4000.0,38
516,-0.2459541645301592,-0.9569905123820117,4,6,1500.0,14
517,-0.48445118534676523,-1.0724943003059757,3,5,1250.0,12
518,7.1137894811459494,-0.4208116582182062,4,33,8250.0,98
519,0.9888610444603733,-0.8873836614330967,3,10,2500.0,33
520,0.8759201530981765,-0.8530371056408266,4,10,2500.0,28
521,1.3518550868989174,-0.9193856714456693,2,11,2750.0,40
522,1.3721320391194085,-0.90362313417527,2,11,2750.0,41
523,1.7274643674296737,-0.7671907819497381,4,13,3250.0,39
524,1.214742827184767,-0.9560767730176365,1,10,2500.0,43
525,0.6664209064628114,-0.823856576879725,4,9,2250.0,28
526,-0.7026712539428802,-1.1722355509595404,2,4,1000.0,11
527,-0.3917872462050595,-1.122603393368645,2,5,1250.0,16
528,2.6764989267321644,-0.6578068920004905,2,15,3750.0,64
529,4.8314780389785925,-0.3445158653616131,5,24,6000.0,79
530,-0.06062628624674781,-1.0572086985073503,2,6,1500.0,22
531,-0.41489950672454196,-0.8962849090801112,4,5,1250.0,16
532,-0.6418403972814067,-1.1249479391483421,2,4,1000.0,14
533,0.4569216598274465,-0.7946760481186234,4,8,2000.0,28
534,-0.6418403972814067,-1.1249479391483421,2,4,1000.0,14
535,0.02048152263521665,-0.9941585494257529,2,6,1500.0,26
536,-0.41489950672454196,-0.8962849090801112,4,5,1250.0,16
537,0.35164248259352837,-0.9287638545644581,2,7,1750.0,32
538,0.02048152263521665,-0.9941585494257529,2,6,1500.0,26
539,0.68280344255184,-0.8633691597031633,2,8,2000.0,38
540,-1.263608412757048,-1.2242122543301328,2,2,500.0,4
541,0.061035427076198884,-0.9626334748849541,2,6,1500.0,28
542,1.3856792669094458,-0.701054695439775,2,10,2500.0,52
543,2.9845476261709933,-0.3660937128506618,4,16,4000.0,70
544,-1.2867206732765304,-0.9978937700415991,4,2,500.0,4
545,3.1071413291917653,-0.25314695000127474,1,14,3500.0,95
546,-1.2867206732765304,-0.9978937700415991,4,2,500.0,4
547,2.0847877932702352,-0.31503074884444426,7,14,3500.0,48
548,-0.9121705005782452,-1.1430550221984388,2,3,750.0,11
549,2.1696629001490155,-0.4756900820947892,2,12,3000.0,70
550,0.3285302220740459,-0.7024453702759242,4,7,1750.0,32
551,-0.624398753359907,-0.8671043803190096,4,4,1000.0,16
552,0.2029740926196367,-0.8522957139921584,2,6,1500.0,35
553,0.03792316655671643,-0.7363149905964202,4,6,1500.0,28
554,-0.8513396439167719,-1.0957674103872406,2,3,750.0,14
555,-0.45934782729698664,-0.9830851037147478,2,4,1000.0,23
556,-0.5838448489189247,-0.8355793057782108,4,4,1000.0,18
557,0.026367036296975174,-0.6231557484521533,5,6,1500.0,28
558,0.07847707099769867,-0.7047899160556215,4,6,1500.0,30
559,-0.5710147137629366,0.2037824378217599,14,5,1250.0,14
560,0.9145707389379922,-0.5610594703141037,3,8,2000.0,50
561,1.8153896796712217,-0.3147662926675501,4,11,2750.0,64
562,1.1530677597545982,-0.44555568239013965,4,9,2250.0,52
563,3.552302288344745,0.07525733072052121,4,16,4000.0,98
564,1.226513854508284,-0.21407117107043722,7,10,2500.0,47
565,2.8899803684281213,-0.055532059002068236,4,14,3500.0,86
566,1.6425499213453765,-0.3093358094594875,2,9,2250.0,75
567,0.17986183210015425,-0.6259772297036246,4,6,1500.0,35
568,1.2138986164160717,-0.3982680705789415,4,9,2250.0,55
569,0.17986183210015425,-0.6259772297036246,4,6,1500.0,35
570,0.4057436148245479,-0.6946703412881645,2,6,1500.0,45
571,0.4462975192655302,-0.6631452667473657,2,6,1500.0,47
572,-1.1853359121740747,-0.9190810836896022,4,2,500.0,9
573,-1.1216697472136101,-1.1138744934373372,2,2,500.0,11
574,-1.1216697472136101,-1.1138744934373372,2,2,500.0,11
575,-1.1216697472136101,-1.1138744934373372,2,2,500.0,11
576,0.2406926887616276,-0.5786896178924263,4,6,1500.0,38
577,-0.3492422442337812,-0.7753506379480846,3,4,1000.0,29
578,0.8114097773690163,-0.10043499345439616,9,9,2250.0,38
579,-0.45523851410174837,-0.0726451395294436,11,5,1250.0,18
580,-0.709400978373334,-0.985429649494445,2,3,750.0,21
581,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
582,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
583,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
584,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
585,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
586,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
587,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
588,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
589,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
590,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
591,-1.5136615638333952,-1.2265568001098301,2,1,250.0,2
592,1.2072960101202639,0.06752243331193458,11,11,2750.0,38
593,-0.6891240261528429,-0.9696671122240456,2,3,750.0,22
594,1.4534547450651487,0.01459185899779395,9,11,2750.0,49
595,2.0268800238368825,-0.028219140548889802,5,11,2750.0,75
596,0.04274957238600383,-0.6626683312755915,3,5,1250.0,38
597,-1.5049407418726453,-1.0976350206951637,3,1,250.0,3
598,0.3420774498640832,-0.4998769315404294,4,6,1500.0,43
599,-0.6485701217118607,-0.9381420376832468,2,3,750.0,24
600,1.2160168320810139,0.19644421272660093,12,11,2750.0,39
601,-1.0608388905521369,-1.066586881626139,2,2,500.0,14
602,0.4029083065255566,-0.4525893197292312,4,6,1500.0,46
603,-0.9322325557349606,-0.3036527153773719,9,3,750.0,14
604,0.30080645278905194,0.30539129878324767,14,8,2000.0,26
605,-1.1042281032921104,-0.8560309346080046,4,2,500.0,13
606,2.4439751985064464,0.17387236271483109,4,11,2750.0,95
607,1.2641053325156286,-0.21944967739648552,2,7,1750.0,77
608,1.2641053325156286,-0.21944967739648552,2,7,1750.0,77
609,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
610,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
611,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
612,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
613,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
614,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
615,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
616,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
617,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
618,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
619,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
620,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
621,0.9368387886887795,-0.22956925216394256,4,7,1750.0,62
622,-1.4962199199118955,-0.9687132412804975,4,1,250.0,4
623,-0.25941361339106683,-0.5833787094518206,4,4,1000.0,34
624,-0.04296974526147221,0.055799704413448704,11,6,1500.0,28
625,-0.9784570767739255,0.14898425319969602,13,3,750.0,14
626,-0.06430580531443446,-0.25731897450972185,7,5,1250.0,35
627,1.1358410128968743,0.1517656028719941,9,9,2250.0,54
628,-1.2256749195512813,-0.09544131413893453,11,2,500.0,11
629,0.561229508158023,-0.38176414165987366,2,5,1250.0,63
630,2.287645094404276,0.4187748655252355,7,11,2750.0,89
631,1.3501666653615267,0.19623173343172098,8,9,2250.0,64
632,-0.8986232727882079,-0.9404865834629439,2,2,500.0,22
633,-0.6542407383098434,-0.45397999456538013,6,3,750.0,26
634,2.7028762896781897,0.5841232903349749,12,15,3750.0,71
635,-0.9379031723329432,0.1805093277404948,13,3,750.0,16
636,3.2889168065421357,0.7255091902967954,11,16,4000.0,89
637,0.436732486536085,-0.23425834372333676,4,5,1250.0,58
638,0.27379977613810697,0.4764346629779438,14,7,1750.0,35
639,-0.48224519075269334,0.09839822466525251,11,4,1000.0,27
640,1.8686466011335459,0.47713592304743874,7,9,2250.0,89
641,0.8626756013010447,0.3757395413808309,11,8,2000.0,52
642,0.2804023824339146,0.010644159087067784,7,5,1250.0,52
643,0.2206306336049123,0.2607126889286408,11,6,1500.0,41
644,-0.03814333943218479,0.12944636373427723,10,5,1250.0,38
645,-1.1995124536690316,0.2913240241050647,14,2,500.0,14
646,-1.1995124536690316,0.2913240241050647,14,2,500.0,14
647,-1.1995124536690316,0.2913240241050647,14,2,500.0,14
648,-0.6755767983628056,-0.7670986734885507,2,2,500.0,33
649,-0.7728522462700229,0.06452860434475656,11,3,750.0,23
650,0.7063454971988742,0.6206420441912355,14,8,2000.0,46
651,-1.452615810108146,-0.3241043442071656,9,1,250.0,9
652,-0.33052659541603446,0.6350139066254858,16,5,1250.0,27
653,-0.5371905337524082,0.4221134138276541,14,4,1000.0,26
654,-0.7595199155437614,-0.5880678010112149,4,2,500.0,30
655,-0.8480745414902289,0.3724812562367587,14,3,750.0,21
656,2.9878127285975364,1.1021549537733377,16,16,4000.0,77
657,-0.7392429633232703,-0.5723052637408156,4,2,500.0,31
658,0.7874533060808387,0.683692193272833,14,8,2000.0,50
659,-0.7120213896085495,0.11181621615595473,11,3,750.0,26
660,0.47656929834301814,0.6340600356819377,14,7,1750.0,45
661,-0.19730875183334656,0.6164298881036151,15,5,1250.0,33
662,-1.1820708097475319,0.5491675829343974,16,2,500.0,16
663,-0.8711868020097113,0.5987997405252926,16,3,750.0,21
664,1.268214645710867,0.6909902867888186,11,8,2000.0,72
665,-1.4351741661866464,-0.06626078537783292,11,1,250.0,11
666,-1.4351741661866464,-0.06626078537783292,11,1,250.0,11
667,-1.4351741661866464,-0.06626078537783292,11,1,250.0,11
668,-1.4351741661866464,-0.06626078537783292,11,1,250.0,11
669,-1.4351741661866464,-0.06626078537783292,11,1,250.0,11
670,0.3855544415331864,-0.13425263689287786,2,3,750.0,75
671,0.42610834597416863,-0.10272756235207908,2,3,750.0,77
672,-0.5197488898309084,0.6799569726569868,16,4,1000.0,28
673,2.981083004167083,1.2889608552384333,16,15,3750.0,87
674,2.690475948649753,1.2550912349179373,16,14,3500.0,83
675,1.4266629654779797,1.0408000672839566,16,10,2500.0,62
676,-0.830632897568729,0.6303248150660914,16,3,750.0,23
677,-0.7466897803877732,0.45129394258875566,14,3,750.0,26
678,3.231263273378076,1.5702900034439107,23,19,4750.0,62
679,1.1195462557369753,0.7674584273611184,11,7,1750.0,75
680,-0.7061358759467911,0.48281901712955444,14,3,750.0,28
681,2.3603740965239126,1.4870526817094136,20,14,3500.0,69
682,-0.43508868001590345,-0.33586720468482467,4,2,500.0,46
683,-0.9417975884644055,0.12523420764665694,11,2,500.0,25
684,-0.48897491518314723,0.285204126130348,11,3,750.0,37
685,-0.41836412872845274,0.7587696590089837,16,4,1000.0,33
686,0.25373772098139163,1.3158369697990109,21,7,1750.0,38
687,1.116710947437984,1.0095394489200518,13,7,1750.0,76
688,0.34534255229062627,0.9683717350835701,16,6,1500.0,50
689,-0.6047511148443354,0.5616317034815513,14,3,750.0,33
690,-1.4090117003043967,0.32050455286616625,14,1,250.0,14
691,-1.4090117003043967,0.32050455286616625,14,1,250.0,14
692,-1.4090117003043967,0.32050455286616625,14,1,250.0,14
693,-1.4090117003043967,0.32050455286616625,14,1,250.0,14
694,-1.4090117003043967,0.32050455286616625,14,1,250.0,14
695,-1.4090117003043967,0.32050455286616625,14,1,250.0,14
696,0.705501286430179,1.1784507466299305,17,7,1750.0,58
697,-0.5641972104033531,0.5931567780223501,14,3,750.0,35
698,-0.5641972104033531,0.5931567780223501,14,3,750.0,35
699,0.8387191300128668,1.1598667281080601,16,7,1750.0,64
700,-1.1384666999437825,1.193776480007729,21,2,500.0,21
701,-0.5873094709228356,0.8194752623108841,16,3,750.0,35
702,-1.391570056382897,0.5783481116954989,16,1,250.0,16
703,-1.391570056382897,0.5783481116954989,16,1,250.0,16
704,-1.391570056382897,0.5783481116954989,16,1,250.0,16
705,-1.391570056382897,0.5783481116954989,16,1,250.0,16
706,-1.391570056382897,0.5783481116954989,16,1,250.0,16
707,-0.8953581703616649,0.5277620831610554,14,2,500.0,29
708,0.4707715636103892,0.8392374763740238,11,4,1000.0,74
709,-0.6781972095980211,0.330147192161849,11,2,500.0,38
710,0.24700799655093783,1.5026428712641062,21,6,1500.0,48
711,-1.1210250560222825,1.451620038837062,23,2,500.0,23
712,0.163064879369982,1.681673743741442,23,6,1500.0,45
713,-0.7736964570387181,0.6223373067834518,14,2,500.0,35
714,0.9739280711258509,1.4570103904659513,16,6,1500.0,81
715,0.08855967678382516,1.1528330907689686,16,4,1000.0,58
716,0.5616593022855747,1.3285655465230592,16,5,1250.0,71
717,-1.0370819388413268,1.272589166359726,21,2,500.0,26
718,-0.6450901222215418,1.385271473032219,21,3,750.0,35
719,-0.6450901222215418,1.385271473032219,21,3,750.0,35
720,1.0687102259324988,2.0016135807088244,23,8,2000.0,69
721,-0.5842592655600686,1.432559084843417,21,3,750.0,38
722,-0.6682023827410243,1.611589957320753,23,3,750.0,35
723,-0.5437053611190863,1.464084159384216,21,3,750.0,40
724,-1.019640294919827,1.5304327251890588,23,2,500.0,28
725,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
726,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
727,0.24133737995295512,1.9868049143819726,25,6,1500.0,50
728,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
729,-1.3479659465791474,1.2229570087688308,21,1,250.0,21
730,-0.5870945738590598,1.6746401064023506,23,3,750.0,39
731,-0.895143273297889,1.3829269272525218,21,2,500.0,33
732,0.3279886872982561,1.2867084179199233,14,3,750.0,79
733,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
734,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
735,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
736,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
737,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
738,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
739,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
740,-0.11399494835731018,1.850372562156441,23,4,1000.0,52
741,-1.3305243026576477,1.4808005675981637,23,1,250.0,23
742,1.244473071486465,2.3302823176075145,23,7,1750.0,88
743,0.4468150923222115,1.623364663101253,16,3,750.0,86
744,-0.8168707727149159,1.6880580978930526,23,2,500.0,38
745,-0.5098811811085577,1.6824151353901102,21,2,500.0,52
746,-0.12072467278776414,2.0371784636215367,23,3,750.0,62
747,-1.1909911512856497,3.543549038232825,39,1,250.0,39
748,-0.9032040265809034,7.7979677589168155,72,1,250.0,72
