instances,row_original,class,ih,n_wrong,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
214,213,tested_positive,0.7234583270546872,5,0.7,0.9923076923076924,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.6943455324319662,0.6943455324319662,0.4639999999999999,0.7673611111111112,0.0,0.4914514376882752,0.9888059701492538,0.8383864119557848,0.002,0.996268656716418,0.6666666666666666,0.7951025397229295,0.9375,0.0,0.0,0.2728880210869949,0.5266023381276882,0.4297596784571938,0.43
215,214,tested_positive,0.735554646337637,6,0.6,0.9538461538461538,0.6011560693641618,1.0,0.9230769230769232,0.545895401378983,0.545895401378983,0.4639999999999999,0.7673611111111112,0.6666666666666666,0.5600408551229868,0.996268656716418,0.8683211685186758,0.008,0.9925373134328358,0.7026179651983069,0.850628755157433,0.9677419354838712,0.2,0.0,0.442376684610372,0.3089121919238857,0.2453832454399196,0.39
216,215,tested_positive,0.1219324265936253,0,0.2,0.9538461538461538,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.2480789411599403,0.2480789411599403,0.4639999999999999,0.7673611111111112,0.0,0.4922968214305188,0.9925373134328358,0.7786005325813188,0.0,0.9888059701492538,0.7027027027027026,0.82947951884017,0.8976377952755904,0.8,1.0,0.9897997229246616,0.9008908658173614,0.8677148516962249,0.71
217,216,tested_positive,0.6670809371125932,5,0.9,0.9615384615384616,0.915129151291513,0.6666666666666666,0.7692307692307693,0.7923392439226933,0.7923392439226933,0.4639999999999999,0.7673611111111112,0.5,0.4548408273987884,0.9925373134328358,0.8293258972828945,0.004,0.996268656716418,0.7050359712230216,0.8450391211613412,0.957983193277311,0.2,1.0,0.1500270419745013,0.292871364465756,0.1646159708841839,0.19
218,217,tested_negative,0.3077177403177841,1,0.1,0.9538461538461538,0.3988439306358381,1.0,1.0,0.2302167563272922,0.2302167563272922,0.0,0.5659722222222222,0.3333333333333333,0.5493361065780218,0.998,0.8638782107085827,0.003731343283582,0.994,0.7469879518072289,0.8768741018499551,1.0,0.6,1.0,0.8233068437331899,0.668626092414248,0.7017606219458578,0.36
219,218,tested_positive,0.841185173815217,6,0.8,0.9846153846153848,0.6011560693641618,1.0,0.6153846153846154,0.7358855649165323,0.7358855649165323,0.4639999999999999,0.7673611111111112,1.0,0.5196280343940465,0.996268656716418,0.8061732149124321,0.004,1.0,0.6666666666666666,0.8778408948982429,0.9939288811795316,0.2,0.0,0.13728407421928,0.1314705724909167,0.2641343103985012,0.22
220,219,tested_positive,0.4913549130366064,4,0.5,0.9538461538461538,0.6011560693641618,1.0,0.6923076923076923,0.7614800256894888,0.7614800256894888,0.4639999999999999,0.7673611111111112,0.0,0.3798290735268138,0.9813432835820896,0.875939338900155,0.0,0.996268656716418,0.6666666666666666,0.8217012459881795,0.9358669833729216,0.6,1.0,0.2251403739826244,0.3971010332950189,0.419629114502718,0.41
221,220,tested_positive,0.342029428072271,2,0.5,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.2458667423970415,0.2458667423970415,0.4639999999999999,0.7673611111111112,1.0,0.5148700007188647,0.996268656716418,0.7855935072198226,0.0,1.0,0.6666666666666666,0.841271513516393,0.9836065573770492,0.2,1.0,0.9914714227482022,0.659493841426834,0.4068581673913382,0.69
222,221,tested_positive,0.3622435563425272,1,0.6,0.9692307692307692,0.2753623188405797,0.6666666666666666,0.6923076923076923,0.3262856358714205,0.3262856358714205,0.4639999999999999,0.7673611111111112,0.0,0.3871767586181659,0.9850746268656716,0.7727572199097745,0.0,0.996268656716418,0.6666666666666666,0.7654030446054286,0.9510373443983402,0.4,1.0,0.7167907598259889,0.6344446939017321,0.5353032082171157,0.54
223,222,tested_negative,0.3323025996870052,1,0.5,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.4192967270456789,0.4192967270456789,0.0,0.5659722222222222,0.5,0.6850474627485532,0.998,0.9545811995532484,0.0074626865671641,0.998,0.6666666666666666,0.794456727929931,0.9629629629629632,0.4,1.0,0.7027284963991539,0.6223901066317568,0.5510657988470572,0.73
224,223,tested_negative,0.5529164516842382,5,0.6,0.9076923076923076,0.3157894736842105,0.6666666666666666,0.3076923076923077,0.6504866575002609,0.6504866575002609,0.0,0.5659722222222222,0.0,0.4942000521758091,0.996,0.8281738552859907,0.003731343283582,0.998,0.7596899224806202,0.8850732635315024,0.9973890339425586,0.2,1.0,0.2268001920852816,0.3927133798396516,0.4229877179696377,0.44
225,224,tested_negative,0.2426542193778079,1,0.1,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.116683545033282,0.116683545033282,0.0,0.5659722222222222,0.0,0.3602227747382341,0.988,0.8975467925533961,0.0,0.922,0.7018867924528301,0.8204122074924436,0.9924433249370276,0.8,0.0,0.9807746886622216,0.921962274516249,0.9013377205546804,0.94
226,225,tested_negative,0.0392288255472775,0,0.1,0.8846153846153846,0.084870848708487,0.6666666666666666,0.6923076923076923,0.121335840223881,0.121335840223881,0.0,0.5659722222222222,0.5,0.3963235212078735,0.992,0.8897209848588651,0.0,0.954,0.6692548902493654,0.7977206125833497,0.9523809523809524,1.0,1.0,0.9738935030954408,0.9341218337412676,0.9166117098796264,0.94
227,226,tested_negative,0.0717542613744974,0,0.2,0.8846153846153846,0.084870848708487,0.6666666666666666,0.6923076923076923,0.1349675175031779,0.1349675175031779,0.0,0.5659722222222222,0.3333333333333333,0.3815733321067985,0.996,0.9408779047260564,0.003731343283582,0.984,0.6666666666666666,0.767450405781519,0.9874686716791982,1.0,1.0,0.9474607231408538,0.889629387003689,0.8323843216084722,0.9
228,227,tested_positive,0.3594677283355397,1,0.7,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.4558308998110756,0.4558308998110756,0.4639999999999999,0.7673611111111112,1.0,0.5239600210238236,0.996268656716418,0.778077771346248,0.0,0.996268656716418,0.6666666666666666,0.8021733616491072,0.957983193277311,0.2,1.0,0.5119033338108587,0.7659227025122577,0.6953675936636454,0.67
229,228,tested_negative,0.9047759125233016,6,0.9,0.9923076923076924,0.7246376811594203,0.6666666666666666,0.3846153846153846,0.7547032377468904,0.7547032377468904,0.0,0.5659722222222222,1.0,0.620386936461053,0.998,0.7858993914469458,0.003731343283582,1.0,0.6666666666666666,0.7817979214848021,0.8976377952755904,0.0,0.0,5.968403150986078e-15,0.0201599923545187,0.371184532505666,0.18
230,229,tested_negative,0.1760408027793341,0,0.2,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.2026208915547658,0.2026208915547658,0.0,0.5659722222222222,1.0,0.5051684365147344,0.998,0.8546969432913096,0.0,0.996,0.6666666666666666,0.7792808338460259,0.9836065573770492,0.8,1.0,0.8617711638197566,0.7239835937328657,0.7880004257713727,0.77
231,230,tested_positive,0.5698273302132373,4,0.5,0.9923076923076924,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.566583808667917,0.566583808667917,0.4639999999999999,0.7673611111111112,0.0,0.4385986432861138,0.9888059701492538,0.8434161109389389,0.0,0.996268656716418,0.6666666666666666,0.7565025777677707,0.8387096774193549,0.6,0.0,0.3928744279103561,0.6717696065783886,0.4563919842318317,0.46
232,231,tested_positive,0.4334073487479747,2,0.6,0.9692307692307692,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.255614971913601,0.255614971913601,0.4639999999999999,0.7673611111111112,1.0,0.5157465678468742,0.996268656716418,0.7555750208249525,0.0,1.0,0.6978047641289117,0.8735584772881898,0.9973190348525468,0.4,0.0,0.9860164076810986,0.7184756314239583,0.6650638684070945,0.63
233,232,tested_negative,0.0264497995237317,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1130227483118937,0.1130227483118937,0.0,0.5659722222222222,0.0,0.3466697041363101,0.896,0.8143332622410078,0.0,0.95,0.6758620689655173,0.80766644112669,0.9463253509496284,1.0,1.0,0.9867245777009206,0.9688548272436942,0.9057217979129952,0.98
234,233,tested_negative,0.2946840311512968,1,0.4,0.8923076923076922,0.3988439306358381,1.0,0.8461538461538461,0.1867019735949613,0.1867019735949613,0.0,0.5659722222222222,0.3333333333333333,0.3861373056227127,0.994,0.9029448111278996,0.0074626865671641,0.994,0.6666666666666666,0.7949032288512882,0.912,0.4,1.0,0.8966883821469197,0.6424802295746915,0.602727201370608,0.69
235,234,tested_negative,0.0367003361923456,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.114580967757804,0.114580967757804,0.0,0.5659722222222222,0.0,0.4309294828109881,0.978,0.8730807693958588,0.0,0.938,0.6853146853146853,0.8286215634554419,0.9820051413881749,1.0,1.0,0.988834194347124,0.9602205468045308,0.8807432416942709,0.95
236,235,tested_positive,0.1433313842294622,0,0.4,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.361047486222054,0.361047486222054,0.4639999999999999,0.7673611111111112,0.0,0.3271821615610534,0.9813432835820896,0.8066878405701381,0.0,0.9888059701492538,0.6666666666666666,0.7561967179247757,0.8837209302325582,0.8,1.0,0.7366395155501517,0.8711665217318635,0.8622056573412111,0.87
237,236,tested_positive,0.0393970311420406,0,0.2,0.946153846153846,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.2552534812345123,0.2552534812345123,0.4639999999999999,0.7673611111111112,0.3333333333333333,0.5184432033380062,0.996268656716418,0.8365096176608987,0.0,0.9776119402985076,0.704830053667263,0.8400548634864518,0.9629629629629632,1.0,1.0,0.9719062251926376,0.8658190499961861,0.9658925379589328,0.96
238,237,tested_positive,0.1485327526202939,0,0.3,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.3034409333208968,0.3034409333208968,0.4639999999999999,0.7673611111111112,0.0,0.4457282800404397,0.9888059701492538,0.8089827287134943,0.0,0.9925373134328358,0.6666666666666666,0.7568757652247244,0.9523809523809524,0.8,1.0,0.8316246691552917,0.8305311117912503,0.8666477033316942,0.78
239,238,tested_positive,0.2660262749331218,1,0.1,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.2998815259302226,0.2998815259302226,0.4639999999999999,0.7673611111111112,0.0,0.426457981612459,0.9626865671641792,0.7063805841781261,0.0,0.996268656716418,0.6666666666666666,0.8171996297877296,0.9638351555929352,1.0,0.0,0.8542091761524333,0.803857109245406,0.91577606500343,0.83
240,239,tested_negative,0.0276644491375105,0,0.1,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1134794721132023,0.1134794721132023,0.0,0.5659722222222222,0.0,0.3510240315561196,0.984,0.8509082378817371,0.0,0.978,0.6666666666666666,0.7732107297319845,0.9728395061728394,1.0,1.0,0.9882624648226248,0.955724797628814,0.9100260427234992,0.98
241,240,tested_negative,0.0324185982563992,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.114108443314973,0.114108443314973,0.0,0.5659722222222222,0.0,0.2855742789674355,0.904,0.8533273163399638,0.0,0.898,0.6666666666666666,0.8161305531030342,0.9904926534140016,1.0,1.0,0.983983279549698,0.937710355039066,0.8837947758728408,1.0
242,241,tested_negative,0.0553111977344215,0,0.0,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1285705818307077,0.1285705818307077,0.0,0.5659722222222222,0.0,0.3513622035995193,0.96,0.8173725528587297,0.0,0.982,0.6758620689655173,0.8426346009144958,0.9677419354838712,1.0,1.0,0.9512449150834388,0.8689378078219925,0.8879500906880389,0.96
243,242,tested_positive,0.8483312931913188,6,0.8,1.0,0.6842105263157895,0.6666666666666666,0.7692307692307693,0.8526603100253505,0.8526603100253505,0.4639999999999999,0.7673611111111112,1.0,0.6277718987371468,0.996268656716418,0.9236923056109506,0.014,1.0,0.6666666666666666,0.7857156466693531,0.9743589743589745,0.2,0.0,0.0642338748293827,0.2834496225410113,0.1723287434816927,0.19
244,243,tested_positive,0.6236610358609966,5,0.7,0.946153846153846,0.6011560693641618,1.0,0.6923076923076923,0.4132122673068489,0.4132122673068489,0.4639999999999999,0.7673611111111112,1.0,0.6019467257436656,0.996268656716418,0.8237758584956283,0.002,1.0,0.7914893617021277,0.901065642431699,0.9736618521665252,0.2,0.0,0.6853529782142151,0.4985839975498838,0.4940968090699216,0.38
245,244,tested_negative,0.3873221860798199,2,0.3,0.8846153846153846,0.7246376811594203,0.6666666666666666,0.6923076923076923,0.4764146461694192,0.4764146461694192,0.0,0.5659722222222222,0.5,0.4390100987250215,0.992,0.836098105007886,0.0111940298507462,0.994,0.7181541419644288,0.8073916160347586,0.9230769230769232,0.8,1.0,0.5128617461242966,0.5015395139657606,0.4816656234310231,0.38
246,245,tested_positive,0.1092852743104239,0,0.3,0.946153846153846,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.2479302529762945,0.2479302529762945,0.4639999999999999,0.7673611111111112,0.0,0.4263761106360026,0.9776119402985076,0.7407596343761845,0.0,0.9925373134328358,0.6666666666666666,0.8392312250927296,0.997995991983968,0.8,1.0,0.985667538097457,0.9161997255089132,0.8524210905310863,0.79
247,246,tested_negative,0.6440722417287772,3,0.5,0.9538461538461538,0.3988439306358381,1.0,1.0,0.4379492615503424,0.4379492615503424,0.0,0.5659722222222222,0.5,0.6189727609980575,0.998,0.9596279330441838,0.0186567164179104,0.998,0.6666666666666666,0.8127618938847081,0.957393483709273,0.4,0.0,0.5311009992059588,0.5015363838425022,0.5129291665788753,0.19
248,247,tested_negative,0.6247828744701436,5,0.5,0.9923076923076924,0.7246376811594203,0.6666666666666666,0.3846153846153846,0.7546998457668058,0.7546998457668058,0.0,0.5659722222222222,1.0,0.5376952600486598,0.998,0.8161051561398953,0.0,1.0,0.6666666666666666,0.7480010601068351,0.9523809523809524,0.4,1.0,3.54694180469372e-07,0.1867567614514795,0.3145456370334781,0.35
249,248,tested_negative,0.5495307702609409,4,0.4,0.8923076923076922,0.3988439306358381,1.0,0.8461538461538461,0.7380671735962784,0.7380671735962784,0.0,0.5659722222222222,1.0,0.5415433579221476,0.998,0.8297205806310277,0.0,1.0,0.7074980268350434,0.8684238698656876,0.9612403100775194,0.4,1.0,0.0212765264575248,0.5847718144240093,0.3167670375528206,0.38
250,249,tested_negative,0.0482758852682901,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1277586157152611,0.1277586157152611,0.0,0.5659722222222222,0.0,0.3302204872550477,0.976,0.8624093386762828,0.0,0.958,0.6666666666666666,0.7862958109394388,0.97531914893617,1.0,1.0,0.964032303232308,0.9069663941970691,0.9293459909608808,0.91
251,250,tested_negative,0.5399682668212302,3,0.7,0.9846153846153848,0.3988439306358381,1.0,0.7692307692307693,0.2977712758046478,0.2977712758046478,0.0,0.5659722222222222,1.0,0.5779758457406539,0.998,0.9242690278430542,0.0,1.0,0.6666666666666666,0.8392705672157156,0.9633251833740832,0.4,0.0,0.6899424620941204,0.5887523231000895,0.6714956138784091,0.41
252,251,tested_negative,0.1135179426935292,0,0.2,0.9,0.3157894736842105,0.6666666666666666,0.4615384615384615,0.1538238186618349,0.1538238186618349,0.0,0.5659722222222222,0.0,0.4240741765334928,0.992,0.8868280797211647,0.0,0.986,0.6666666666666666,0.7716611965904392,0.9887834339948232,1.0,1.0,0.9211409503698944,0.8102244184840307,0.8675269749848993,0.72
253,252,tested_negative,0.0304693380670744,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1123561325279516,0.1123561325279516,0.0,0.5659722222222222,0.0,0.3029856275573042,0.886,0.8289237385570295,0.0,0.93,0.6950354609929077,0.7938124181519334,0.9586374695863747,1.0,1.0,0.9862646452748092,0.9627733648211768,0.9081459615015672,0.96
254,253,tested_negative,0.0684609729897284,0,0.1,0.8846153846153846,0.084870848708487,0.6666666666666666,0.6923076923076923,0.1260405134841936,0.1260405134841936,0.0,0.5659722222222222,0.0,0.4384581050470221,0.986,0.8762823369618666,0.0,0.97,0.6666666666666666,0.8056639276084294,0.9677419354838712,1.0,1.0,0.9654533720841112,0.918909175069679,0.8648716149078397,0.84
255,254,tested_positive,0.5716548812837763,4,0.4,1.0,0.6011560693641618,1.0,0.6923076923076923,0.3142057543891173,0.3142057543891173,0.4639999999999999,0.7673611111111112,0.0,0.4985113771709708,0.9925373134328358,0.7416692320329117,0.0,1.0,0.7027027027027026,0.882390472103752,0.9820051413881749,0.6,0.0,0.8834652038609739,0.346022854781677,0.4205826536546916,0.32
256,255,tested_positive,0.6616260095599131,5,0.9,0.9615384615384616,0.915129151291513,0.6666666666666666,0.7692307692307693,0.8579121865921006,0.8579121865921006,0.4639999999999999,0.7673611111111112,0.5,0.5851396736571524,0.996268656716418,0.9299858827014428,0.022,1.0,0.6666666666666666,0.8155270220657833,0.9421487603305786,0.4,1.0,0.0559990389623849,0.2061652764912193,0.1280796271869161,0.24
257,256,tested_negative,0.3620729040332489,1,0.3,0.9846153846153848,0.3988439306358381,1.0,0.7692307692307693,0.1601389386602918,0.1601389386602918,0.0,0.5659722222222222,0.5,0.4389859028632988,0.996,0.8125378692846996,0.003731343283582,0.996,0.6666666666666666,0.8456900670491585,0.9913043478260868,0.8,0.0,0.9285501991895606,0.7674912981291943,0.7015210784817519,0.63
258,257,tested_negative,0.0611351757969232,0,0.1,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1260362971471913,0.1260362971471913,0.0,0.5659722222222222,0.0,0.3984619426554925,0.986,0.8966693840279362,0.0,0.93,0.6666666666666666,0.8128200767856493,0.9991281604184832,1.0,1.0,0.9683107460243486,0.8756143810530823,0.89926381814103,0.89
259,258,tested_negative,0.5739084530828982,4,0.4,0.9769230769230768,0.3157894736842105,0.6666666666666666,0.3076923076923077,0.7458165402369,0.7458165402369,0.0,0.5659722222222222,0.0,0.4853660587764822,0.994,0.7461952334681641,0.003731343283582,0.998,0.6758147512864494,0.8223292022906361,0.995983935742972,0.6,1.0,0.0091465007204792,0.2546335751418723,0.232769205640259,0.46
260,259,tested_positive,0.2732625983752994,1,0.1,0.823076923076923,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.2473617755637321,0.2473617755637321,0.4639999999999999,0.7673611111111112,0.0,0.3842022926024664,0.9776119402985076,0.753105507164673,0.0,0.9925373134328358,0.7428571428571428,0.8598120399385032,0.9677419354838712,0.8,0.0,0.9889473092665116,0.8777586597584445,0.8337184407232475,0.86
261,260,tested_negative,0.6772753927133606,5,0.8,0.9923076923076924,0.7246376811594203,0.6666666666666666,0.4615384615384615,0.6829933194453,0.6829933194453,0.0,0.5659722222222222,1.0,0.6157761291769277,0.998,0.8781795984548124,0.0149253731343283,1.0,0.6804835924006908,0.8022969898800167,0.9622166246851386,0.2,1.0,0.1887767083709311,0.2972003579397194,0.1103705774091858,0.14
262,261,tested_positive,0.2794650735927658,0,0.4,0.9307692307692308,0.2753623188405797,0.6666666666666666,0.3846153846153846,0.4399461058499546,0.4399461058499546,0.4639999999999999,0.7673611111111112,0.0,0.4308216424969865,0.9813432835820896,0.8326445972512736,0.004,0.9850746268656716,0.6666666666666666,0.7683605113392629,0.9769820971867008,0.8,1.0,0.5130447785604,0.6249884516901161,0.7651763281928888,0.62
263,262,tested_negative,0.2530317467247576,1,0.1,0.9,0.084870848708487,0.6666666666666666,0.6153846153846154,0.1365073813283318,0.1365073813283318,0.0,0.5659722222222222,0.0,0.3789940901778581,0.982,0.8326135538824759,0.0,0.986,0.6666666666666666,0.847665598620272,0.9825436408977556,1.0,0.0,0.9496738533603788,0.8354504476842612,0.8466852186068146,0.85
264,263,tested_negative,0.322093190984473,1,0.4,0.9692307692307692,0.7246376811594203,0.6666666666666666,0.6153846153846154,0.4233280949601704,0.4233280949601704,0.0,0.5659722222222222,0.3333333333333333,0.593936434112174,0.998,0.9166977560716504,0.003731343283582,0.996,0.6666666666666666,0.783856333316648,0.9385749385749388,0.8,1.0,0.6550790409445968,0.5134503022853726,0.6189115108631935,0.48
265,264,tested_positive,0.514658543447938,4,0.7,0.9538461538461538,0.6011560693641618,1.0,0.6923076923076923,0.8144504636114358,0.8144504636114358,0.4639999999999999,0.7673611111111112,0.0,0.4746995238176634,0.9888059701492538,0.9039437916945694,0.0,0.996268656716418,0.6666666666666666,0.8103647816726782,0.957983193277311,0.4,1.0,0.1362371282352424,0.3038089961771298,0.3920026148999999,0.68
266,265,tested_negative,0.6121122883850794,4,0.6,1.0,0.3988439306358381,1.0,0.6923076923076923,0.3054400165044889,0.3054400165044889,0.0,0.5659722222222222,1.0,0.5192411335857837,0.998,0.8361810404162926,0.0149253731343283,1.0,0.7092469018112488,0.8853161681094577,0.9874686716791982,0.2,0.0,0.6310364689199583,0.647677556449527,0.3786122443200393,0.47
267,266,tested_positive,0.1908676022524701,0,0.2,0.9307692307692308,0.2753623188405797,0.6666666666666666,0.3846153846153846,0.3603526604271877,0.3603526604271877,0.4639999999999999,0.7673611111111112,0.3333333333333333,0.4169078197817588,0.9813432835820896,0.8469264974958717,0.002,0.9850746268656716,0.6666666666666666,0.7471779064546447,0.8905225511623286,0.8,1.0,0.8273091613082829,0.7149315773906775,0.7225536477862187,0.79
268,267,tested_negative,0.6641345731421373,5,0.5,0.9692307692307692,0.7246376811594203,0.6666666666666666,0.8461538461538461,0.507828828814723,0.507828828814723,0.0,0.5659722222222222,0.0,0.435024502824016,0.996,0.7751411560209779,0.0074626865671641,1.0,0.6666666666666666,0.8173366561532879,0.9542261017670852,0.6,0.0,0.4243420899268862,0.3458986067672457,0.2749518644530435,0.37
269,268,tested_negative,0.0385602302002539,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1139360233840395,0.1139360233840395,0.0,0.5659722222222222,0.0,0.2691613963469289,0.962,0.8564666849399609,0.0,0.97,0.6646893074299273,0.7766928284374086,0.9825436408977556,1.0,1.0,0.9802857223302542,0.9383058149950548,0.8700470814731684,0.98
270,269,tested_positive,0.6247145886413956,4,0.4,0.9538461538461538,0.6842105263157895,0.6666666666666666,0.6923076923076923,0.5543784829004007,0.5543784829004007,0.4639999999999999,0.7673611111111112,0.3333333333333333,0.4899248342807311,0.9925373134328358,0.8764722128044726,0.0,0.9850746268656716,0.6666666666666666,0.7454987356039785,0.9803250641573996,0.6,0.0,0.2507219254054857,0.4390959838491727,0.561894558896968,0.4
271,270,tested_positive,0.20025657371813,0,0.3,0.9076923076923076,0.6011560693641618,1.0,0.4615384615384615,0.2815169464129546,0.2815169464129546,0.4639999999999999,0.7673611111111112,0.0,0.3434970438409701,0.9738805970149254,0.7743628022465181,0.0,0.996268656716418,0.6666666666666666,0.8427969150627673,0.9874686716791982,0.6,1.0,0.9288058021209272,0.8082507095579033,0.8214040460123898,0.64
272,271,tested_negative,0.0438532602844096,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1162862237832228,0.1162862237832228,0.0,0.5659722222222222,0.0,0.32362789783843,0.938,0.8373377727926545,0.0,0.946,0.6666666666666666,0.8261294915639841,0.9677419354838712,1.0,1.0,0.9834714786930802,0.919772775350627,0.9036361842498354,0.93
273,272,tested_negative,0.1538304219777404,0,0.5,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.1450205283037346,0.1450205283037346,0.0,0.5659722222222222,0.0,0.4122279457638479,0.99,0.878466802768098,0.0,0.996,0.6666666666666666,0.7962135124010252,0.9102462271644164,0.8,1.0,0.9330514601395964,0.8493927269596327,0.7045732810343277,0.79
274,273,tested_negative,0.0526237952338434,0,0.0,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1289484724386786,0.1289484724386786,0.0,0.5659722222222222,0.0,0.3978678456525927,0.97,0.8055344443766385,0.0,0.992,0.6666666666666666,0.7753308593360624,0.9264349232012934,1.0,1.0,0.9644229727110688,0.9590324769161368,0.8608017789697331,0.9
275,274,tested_negative,0.3458421923498075,1,0.3,0.9923076923076924,0.3988439306358381,1.0,0.9230769230769232,0.6524031912777286,0.6524031912777286,0.0,0.5659722222222222,1.0,0.541347288515416,0.998,0.8880040525590093,0.0,0.998,0.6666666666666666,0.7945226622132762,0.9633251833740832,0.8,1.0,0.2892954385161974,0.5093447413123033,0.7363066660726539,0.59
276,275,tested_negative,0.1179828604435425,0,0.2,0.9,0.084870848708487,0.6666666666666666,0.6153846153846154,0.2401854958823828,0.2401854958823828,0.0,0.5659722222222222,0.5,0.4832383673650013,0.996,0.8472891851613423,0.0,0.996,0.7025495750708215,0.8011450367530485,0.9924433249370276,1.0,1.0,0.8307265255565327,0.7460169330945339,0.8453593786876774,0.87
277,276,tested_positive,0.9230285234664948,6,0.9,0.9538461538461538,0.6011560693641618,1.0,0.6923076923076923,0.8590299449579846,0.8590299449579846,0.4639999999999999,0.7673611111111112,1.0,0.660988249826924,0.996268656716418,0.9293120125262366,0.006,0.996268656716418,0.6666666666666666,0.8623713034587659,0.9743589743589742,0.0,0.0,0.0498016983120145,0.1698328183126727,0.1321943425763437,0.11
278,277,tested_negative,0.0332071114886997,0,0.1,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1201679726216181,0.1201679726216181,0.0,0.5659722222222222,0.0,0.3774543022588643,0.986,0.8788178056611462,0.0,0.932,0.6666666666666666,0.8299996026182225,0.9853826311263972,1.0,1.0,0.974243476241148,0.9234097541737842,0.9231041006528684,0.98
279,278,tested_negative,0.2672130586726159,1,0.4,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.2422616231450651,0.2422616231450651,0.0,0.5659722222222222,0.0,0.3880261198254164,0.994,0.8560916512225824,0.0,0.998,0.6666666666666666,0.8254972348675464,0.9385749385749388,0.4,1.0,0.7665092149186287,0.7119452974259464,0.7382671356197295,0.78
280,279,tested_negative,0.0604924083161054,0,0.1,0.8692307692307693,0.084870848708487,0.6666666666666666,0.5384615384615384,0.2036030885466266,0.2036030885466266,0.0,0.5659722222222222,0.0,0.3400328059679923,0.99,0.8006772776522569,0.0,0.992,0.6758620689655173,0.8482230554335575,0.957983193277311,1.0,1.0,0.8837046766902125,0.8965012940786955,0.886839579334459,0.97
281,280,tested_positive,0.6452252965801439,6,0.9,0.9923076923076924,0.2753623188405797,0.6666666666666666,0.8461538461538461,0.7027060674494892,0.7027060674494892,0.4639999999999999,0.7673611111111112,1.0,0.5896101761009996,0.996268656716418,0.8857631825866499,0.002,0.9925373134328358,0.6666666666666666,0.7525649157608533,0.8976377952755904,0.4,0.0,0.259176238252629,0.4818866669254255,0.487585315341082,0.5
282,281,tested_negative,0.6717439867416672,6,0.6,0.9769230769230768,0.7246376811594203,0.6666666666666666,0.8461538461538461,0.5848064904638977,0.5848064904638977,0.0,0.5659722222222222,1.0,0.6476996300220352,0.998,0.9128124251428986,0.0149253731343283,0.998,0.7070515854235683,0.8381008782922462,0.9677419354838712,0.4,0.0,0.3176306558372259,0.422834366631395,0.4090710570813755,0.42
283,282,tested_negative,0.5246369793517791,2,0.3,0.9692307692307692,0.7246376811594203,0.6666666666666666,0.6153846153846154,0.4249394440140612,0.4249394440140612,0.0,0.5659722222222222,0.0,0.4679479858512361,0.996,0.8053690761147675,0.0,0.998,0.7030588235294118,0.8335178756619792,0.9629629629629632,0.8,0.0,0.5659143779892578,0.6092348564580106,0.5570288894420569,0.32
284,283,tested_positive,0.2377452351829388,0,0.4,0.9153846153846154,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.3634503867088881,0.3634503867088881,0.4639999999999999,0.7673611111111112,0.3333333333333333,0.5113193630124173,0.996268656716418,0.9213101778805044,0.0,0.9850746268656716,0.6666666666666666,0.8094510085271984,0.970364098221846,0.8,1.0,0.7047108697043449,0.6406701419625295,0.7381475772354914,0.69
