Row,DS,CLD,N1,LSC,Harmfulness,F4
322,1.0,0.8075213739132202,1.0,0.99438202247191,0.0140350877192982,0.9896907216494844
323,0.74,0.1704447912159719,0.0,0.987719298245614,0.0,0.9285714285714286
324,0.98,0.8369781877327095,1.0,0.99438202247191,0.0122807017543859,1.0
325,0.96,0.1362979547408983,0.0,0.9912280701754386,0.0,0.896551724137931
326,1.0,0.143567926162353,0.0909090909090909,0.9964912280701754,0.0,0.9629629629629632
327,0.88,0.2370272686186862,0.0,0.9964912280701754,0.0,0.9142857142857144
328,0.92,0.4855717668877015,0.3333333333333333,0.9964912280701754,0.0056179775280898,0.9629629629629632
329,1.0,0.8577075257249618,1.0,0.99438202247191,0.0245614035087719,0.9629629629629632
330,0.96,0.1362001785562381,0.0,0.9912280701754386,0.0,0.8971962616822429
331,0.88,0.1530971401648083,0.0,0.9929824561403509,0.0,0.9696969696969696
332,0.98,0.1324844339983225,0.0,0.9982456140350876,0.0056179775280898,0.896551724137931
333,0.98,0.8675155660016775,1.0,0.99438202247191,0.0122807017543859,0.896551724137931
334,1.0,0.8152286084846228,1.0,0.99438202247191,0.0122807017543859,0.9285714285714286
335,0.6,0.1298754142611755,0.0,0.9614035087719298,0.0,0.896551724137931
336,0.98,0.8708915769414803,1.0,0.99438202247191,0.0052631578947368,0.896551724137931
337,0.96,0.1704860883803859,0.0,0.9789473684210528,0.0,0.9285714285714286
338,0.7,0.1837653187593608,0.5,0.9982456140350876,0.0056179775280898,0.9285714285714286
339,0.74,0.8202741046566114,1.0,0.99438202247191,0.0122807017543859,0.9285714285714286
340,0.74,0.1916469084185849,0.0,0.987719298245614,0.0,0.8666666666666667
341,0.74,0.1421292008786887,1.0,0.9982456140350876,0.0056179775280898,0.9629629629629632
342,0.62,0.5420996134143593,1.0,0.9982456140350876,0.0056179775280898,0.7350427350427351
343,0.8,0.174934196983215,0.5,0.9964912280701754,0.0,0.9285714285714286
344,0.74,0.1797258953433885,0.0,0.9964912280701754,0.0,0.9285714285714286
345,0.74,0.1797258953433885,0.0,0.9964912280701754,0.0,0.9285714285714286
346,0.74,0.1797258953433885,0.0,0.9964912280701754,0.0,0.9285714285714286
347,0.74,0.1797258953433885,0.0,0.9964912280701754,0.0,0.9285714285714286
348,0.74,0.1797258953433885,0.0,0.9964912280701754,0.0,0.9285714285714286
349,0.74,0.1797258953433885,0.0,0.9964912280701754,0.0,0.9285714285714286
350,0.74,0.1797258953433885,0.0,0.9982456140350876,0.0112359550561797,0.9285714285714286
351,0.74,0.1797258953433885,0.0,0.9964912280701754,0.0,0.9285714285714286
352,0.84,0.1734923842713716,0.3333333333333333,0.9947368421052633,0.0,0.9285714285714286
353,0.88,0.1704343631700189,0.5,0.9982456140350876,0.0056179775280898,1.0
354,0.84,0.1734923842713716,0.0,0.9947368421052633,0.0056179775280898,0.9285714285714286
355,0.0,0.1291530592434979,1.0,0.9964912280701754,0.0,0.896551724137931
356,0.88,0.2336923784843589,0.0,0.9929824561403509,0.0,0.9142857142857144
357,1.0,0.132089820110176,0.3333333333333333,0.9982456140350876,0.0,0.9056603773584908
358,0.74,0.1419221836171177,0.0,0.9824561403508772,0.0,0.9629629629629632
359,0.74,0.1961849951341026,0.0,0.9736842105263158,0.0,0.8666666666666667
360,0.62,0.2828044361006956,0.3333333333333333,0.9964912280701754,0.0056179775280898,0.8727272727272728
361,1.0,0.1455743035563456,0.0,0.9894736842105264,0.0,0.9896907216494844
362,0.74,0.1731752408511536,0.0,0.9842105263157894,0.0,0.9285714285714286
363,0.94,0.2119106009148352,0.5,0.9982456140350876,0.0,0.8205128205128205
364,0.62,0.1458139995035985,0.0,0.9912280701754386,0.0,0.9320388349514562
365,0.7,0.1692135088015862,0.0,0.9824561403508772,0.0,0.9285714285714286
366,1.0,0.8566275610729902,1.0,0.99438202247191,0.0122807017543859,0.9629629629629632
367,0.62,0.1577564498309254,0.0,0.9929824561403509,0.0,0.9320388349514562
368,0.98,0.1413212099016418,0.0,0.980701754385965,0.0,0.9629629629629632
369,0.74,0.1729240333076602,0.0,0.9719298245614036,0.0,0.9285714285714286
370,1.0,0.8703038296239133,1.0,0.99438202247191,0.0087719298245614,0.9056603773584908
371,1.0,0.7713290933471659,1.0,0.99438202247191,0.0122807017543859,0.9896907216494844
372,0.74,0.1415307490815988,0.0,0.9789473684210528,0.0,0.9629629629629632
373,0.98,0.22810184815278,0.25,0.9982456140350876,0.0056179775280898,0.979591836734694
374,0.7,0.1809230889823,0.0,0.9719298245614036,0.0,0.8666666666666667
375,0.98,0.1410820990771246,0.0,0.9929824561403509,0.0,0.9629629629629632
376,1.0,0.83176967363665,1.0,0.99438202247191,0.0157894736842105,0.9285714285714286
377,0.88,0.1417500606143518,0.0,0.9929824561403509,0.0,1.0
378,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
379,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
380,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
381,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
382,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
383,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
384,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
385,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
386,0.7,0.1465929810757412,0.0,0.9824561403508772,0.0,0.9629629629629632
387,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
388,0.7,0.1466708071673917,0.0,0.9596491228070176,0.0,0.9629629629629632
389,0.8,0.18569435585797,0.0,0.9912280701754386,0.0,0.979591836734694
390,0.7,0.1462927975764684,0.0,0.9824561403508772,0.0,0.9629629629629632
391,0.8,0.1639542025679425,0.0,0.9736842105263158,0.0,0.9285714285714286
392,0.8,0.1636111828553406,0.0,0.9719298245614036,0.0,0.9285714285714286
393,0.98,0.2238002914707998,0.0,0.9964912280701754,0.0,0.9142857142857144
394,0.8,0.1629106658984301,0.0,0.9824561403508772,0.0,0.9285714285714286
395,0.0,0.128468722587389,0.25,0.9964912280701754,0.0056179775280898,0.9056603773584908
396,0.8200000000000001,0.1516800636275712,1.0,0.9982456140350876,0.0,0.896551724137931
397,0.98,0.8847707729272916,1.0,0.99438202247191,0.0105263157894736,0.7679999999999999
398,0.98,0.1151044837778653,0.0,0.9982456140350876,0.0056179775280898,0.8
399,0.8200000000000001,0.1359555717557171,0.0,0.987719298245614,0.0,0.896551724137931
400,0.98,0.8848955162221347,1.0,0.99438202247191,0.0280701754385964,0.8
401,0.6,0.12124603094732,0.0,0.987719298245614,0.0,0.8387096774193549
402,0.62,0.1137032047947025,0.0,0.9789473684210528,0.0,0.8495575221238937
403,0.62,0.1144068495358058,0.0,0.987719298245614,0.0,0.9600000000000002
404,0.0,0.1285632876070729,0.0,0.9789473684210528,0.0,0.896551724137931
405,0.7,0.1391246150503476,0.0,0.9771929824561404,0.0,0.9629629629629632
406,0.88,0.1404644705952867,0.5,0.9964912280701754,0.0,0.9629629629629632
407,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
408,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
409,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
410,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
411,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
412,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
413,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
414,0.0,0.1280967746769481,0.0,0.9894736842105264,0.0,0.9504950495049505
415,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
416,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
417,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
418,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
419,0.6,0.131608388525604,0.0,0.9298245614035088,0.0,0.896551724137931
420,0.6,0.1295933200910932,0.0,0.980701754385965,0.0,0.896551724137931
421,0.84,0.1152199002769266,0.1666666666666666,0.9929824561403509,0.0,0.7804878048780488
422,0.0,0.1295519483706464,0.0,0.9789473684210528,0.0,0.896551724137931
423,0.84,0.1152199002769266,1.0,0.9929824561403509,0.0,0.7804878048780488
424,0.84,0.1152199002769266,1.0,0.9929824561403509,0.0,0.7804878048780488
425,0.8,0.1385227332733882,0.0,0.9649122807017544,0.0,0.9629629629629632
426,0.92,0.1278172987733339,0.0,0.9859649122807016,0.0,0.9056603773584904
427,0.84,0.1136753054102144,0.0,0.9666666666666668,0.0,0.7804878048780488
428,0.7,0.1369699881442768,0.0,0.950877192982456,0.0,0.9629629629629632
429,0.0,0.11362464673794,0.0,0.9947368421052633,0.0,0.8135593220338984
430,0.0,0.1281892622307667,0.0,0.9894736842105264,0.0,0.9056603773584908
431,0.8,0.1883261930660233,0.0,0.9912280701754386,0.0,0.979591836734694
432,0.8,0.1883261930660233,0.0,0.9912280701754386,0.0,0.979591836734694
433,1.0,0.8710648301268233,1.0,0.99438202247191,0.019298245614035,0.896551724137931
434,0.7,0.1372378752995413,0.0,0.9666666666666668,0.0,0.9629629629629632
435,0.98,0.1422670208883609,0.0,0.9982456140350876,0.0056179775280898,0.9629629629629632
436,1.0,0.1278386580384042,0.5,0.9982456140350876,0.0056179775280898,0.896551724137931
437,0.84,0.1152091177037226,0.0,0.987719298245614,0.0,0.7933884297520662
438,0.8,0.1388994571970914,0.0,0.9666666666666668,0.0,0.979591836734694
439,0.62,0.1297795939456985,0.0,0.9894736842105264,0.0,0.8349514563106797
440,1.0,0.1222079327064974,0.0,0.9964912280701754,0.0,0.8387096774193549
441,0.0,0.1277451653937997,0.0,0.9824561403508772,0.0,0.9600000000000002
442,0.7,0.1563814392253919,0.0,0.987719298245614,0.0,0.9285714285714286
443,0.8,0.166986306306649,0.0,0.9894736842105264,0.0,0.979591836734694
444,0.7,0.1563814392253919,0.0,0.987719298245614,0.0,0.9285714285714286
445,0.62,0.1186939960766261,0.0,0.9824561403508772,0.0,0.8037383177570093
446,0.0,0.1150380835783706,0.0,0.9736842105263158,0.0,0.8648648648648649
447,0.84,0.1136686821712493,0.0,0.9771929824561404,0.0,0.8
448,0.84,0.1136686821712493,0.0,0.9771929824561404,0.0,0.8
449,0.62,0.1142101308515002,0.0,0.9929824561403509,0.0,0.8727272727272728
450,0.0,0.12741332818582,0.0,0.9578947368421052,0.0,1.0
451,0.0,0.1136100158578076,0.0,0.968421052631579,0.0,0.8495575221238937
452,0.0,0.115010166697358,0.0,0.9666666666666668,0.0,0.8888888888888888
453,0.0,0.1136635583156464,0.0,0.9771929824561404,0.0,0.8135593220338984
454,0.7,0.1154914655212339,1.0,0.9929824561403509,0.0,0.7679999999999999
455,0.7,0.1154914655212339,1.0,0.9929824561403509,0.0,0.7679999999999999
456,0.7,0.1154914655212339,1.0,0.9929824561403509,0.0,0.7679999999999999
457,0.7,0.1154914655212339,1.0,0.9929824561403509,0.0,0.7679999999999999
458,0.7,0.1154914655212339,1.0,0.9929824561403509,0.0,0.7679999999999999
459,0.7,0.1154914655212339,1.0,0.9929824561403509,0.0,0.7679999999999999
460,0.7,0.1154914655212339,1.0,0.9929824561403509,0.0,0.7679999999999999
461,0.7,0.1154914655212339,1.0,0.9947368421052633,0.0,0.7679999999999999
462,0.7,0.1154914655212339,1.0,0.9929824561403509,0.0,0.7679999999999999
463,0.7,0.8845085344787661,0.0,0.99438202247191,0.0263157894736842,0.7679999999999999
464,0.7,0.1154914655212339,1.0,0.9947368421052633,0.0,0.7679999999999999
465,0.7,0.1154914655212339,1.0,0.9947368421052633,0.0,0.7679999999999999
466,0.62,0.1149336546869241,0.0,0.9824561403508772,0.0,0.9056603773584904
467,0.0,0.1135786699037045,0.0,0.980701754385965,0.0,0.9504950495049505
468,0.0,0.1148855963743201,0.0,0.9789473684210528,0.0,0.979591836734694
469,1.0,0.88553912524282,0.9375,0.99438202247191,0.0,0.7741935483870969
470,0.7,0.16050875765711,0.0,0.9666666666666668,0.0,0.9285714285714286
471,0.62,0.1135749943021607,0.0,0.987719298245614,0.0,0.9230769230769232
472,0.0,0.1135842254317429,0.0,0.956140350877193,0.0,0.9056603773584908
473,0.0,0.1135800618139175,0.0,0.950877192982456,0.0,0.9142857142857144
474,0.7,0.1329457436741116,0.0,0.9736842105263158,0.0,0.9629629629629632
475,0.0,0.1151341060077424,0.0,0.9771929824561404,0.0,0.8648648648648649
476,1.0,0.8871352493323499,1.0,0.99438202247191,0.0228070175438596,0.9896907216494848
477,0.62,0.1136102177202577,0.0,0.9614035087719298,0.0,0.8275862068965518
478,0.7,0.1137788573211814,1.0,0.9912280701754386,0.0,0.7804878048780488
479,0.7,0.1137788573211814,1.0,0.9912280701754386,0.0,0.7804878048780488
480,0.7,0.1137788573211814,1.0,0.9894736842105264,0.0,0.7804878048780488
481,0.7,0.1137788573211814,1.0,0.9912280701754386,0.0056179775280898,0.7804878048780488
482,0.7,0.1137788573211814,1.0,0.9894736842105264,0.0,0.7804878048780488
483,0.7,0.1137788573211814,1.0,0.9894736842105264,0.0,0.7804878048780488
484,0.7,0.1137788573211814,1.0,0.9894736842105264,0.0,0.7804878048780488
485,0.7,0.1137788573211814,1.0,0.9894736842105264,0.0,0.7804878048780488
486,0.0,0.1135373352999531,0.0,0.987719298245614,0.0,0.9696969696969696
487,0.62,0.1147015100650898,0.0,0.9964912280701754,0.0,0.7647058823529411
488,0.0,0.11354780502349,0.0,0.975438596491228,0.0,0.9795918367346936
489,0.0,0.115073185206294,0.0,0.963157894736842,0.0,0.9142857142857144
490,0.0,0.1146678833438654,0.0,0.9333333333333332,0.0,0.8727272727272728
491,0.0,0.1259185016664659,0.0,0.936842105263158,0.0,0.896551724137931
492,0.0,0.1145692993484861,0.0,0.9192982456140352,0.0,0.8275862068965518
493,0.0,0.1133101857321561,0.0,0.987719298245614,0.0,0.7222222222222222
494,0.0,0.1132841681689756,0.0,0.9842105263157894,0.0,0.7222222222222222
495,0.0,0.1133243201801026,0.0,0.9824561403508772,0.0,0.7222222222222222
496,0.0,0.1126636211521,0.0,0.9771929824561404,0.0,0.8727272727272728
497,0.0,0.1126632500157167,0.0,0.9421052631578948,0.0,0.8888888888888888
498,0.0,0.1126632500157167,0.0,0.9421052631578948,0.0,0.8888888888888888
499,0.0,0.1126632082570385,0.0,0.9403508771929824,0.0,0.9056603773584908
500,0.0,0.1126631993161104,0.0,0.9385964912280702,0.0,0.8
501,0.92,0.4579003865855029,1.0,0.99438202247191,0.0,0.7272727272727273
502,0.9,0.457935537725279,0.0,0.9719101123595506,0.0,0.9885057471264368
503,0.92,0.4579003865868752,0.0,0.9831460674157304,0.0,0.7889908256880733
504,1.0,0.5420996134144971,1.0,0.9982456140350876,0.0224719101123595,0.7027027027027026
505,0.92,0.4579007344621861,0.5,0.99438202247191,0.0035087719298245,0.924731182795699
506,0.92,0.4579003865855029,0.6666666666666666,0.99438202247191,0.0017543859649122,0.7027027027027026
507,0.9,0.4579914946641699,0.0,0.9719101123595506,0.0,0.9662921348314606
508,0.94,0.4304268404920306,0.0,0.9929824561403509,0.0,0.7889908256880733
509,0.96,0.457996094617337,0.5,0.9831460674157304,0.0017543859649122,0.979591836734694
510,0.92,0.5053275725611399,0.6666666666666666,0.9887640449438202,0.0017543859649122,0.8421052631578947
511,0.98,0.7616221426146518,0.0,0.99438202247191,0.0017543859649122,0.7428571428571428
512,0.94,0.4298481599382426,0.0,0.9929824561403509,0.0,0.8
513,0.94,0.4293964261335594,0.3333333333333333,0.9947368421052633,0.0112359550561797,0.8135593220338984
514,0.98,0.514541871059738,0.5,0.9964912280701754,0.0112359550561797,0.8648648648648649
515,0.9,0.4654901125102314,0.5,0.9887640449438202,0.0,0.8888888888888888
516,0.98,0.2598708668904312,1.0,0.9964912280701754,0.0168539325842696,0.7428571428571428
517,0.96,0.7509446677891229,0.0,0.9719101123595506,0.0,0.7222222222222222
518,0.92,0.4579003865959106,0.0,0.9831460674157304,0.0,0.8037383177570093
519,0.9,0.6142849504379722,0.0,0.9719101123595506,0.0017543859649122,0.8495575221238937
520,0.9,0.6157672536828346,0.0,0.9775280898876404,0.0017543859649122,0.8135593220338984
521,0.92,0.5744507110922508,0.0,0.9831460674157304,0.0,0.9056603773584908
522,0.92,0.5748616693506903,0.3333333333333333,0.9887640449438202,0.0,0.9142857142857144
523,0.92,0.5080607065709133,1.0,0.99438202247191,0.0017543859649122,0.8971962616822429
524,0.9,0.6201430100277885,0.0,0.9887640449438202,0.0,0.9320388349514565
525,0.98,0.3429656723281735,1.0,0.9982456140350876,0.0280898876404494,0.8135593220338984
526,0.98,0.2419993789333236,1.0,0.9964912280701754,0.0112359550561797,0.7111111111111111
527,0.94,0.7506390152424318,0.0,0.99438202247191,0.0035087719298245,0.7384615384615385
528,0.86,0.5248980403549592,0.5,0.9964912280701754,0.0,0.8727272727272728
529,0.96,0.5420950298610953,0.0,0.9964912280701754,0.0,0.9662921348314606
530,0.98,0.7374782300796245,1.0,0.99438202247191,0.0035087719298245,0.7741935483870969
531,0.96,0.7541674944860703,0.0,0.9775280898876404,0.0017543859649122,0.7428571428571428
532,0.96,0.7581293157736716,1.0,0.9887640449438202,0.0,0.7272727272727273
533,0.98,0.3068858997314909,1.0,0.9982456140350876,0.0168539325842696,0.8135593220338984
534,0.96,0.2418706842263284,0.0,0.9982456140350876,0.0112359550561797,0.7272727272727273
535,0.98,0.2616135296184795,0.5,0.9982456140350876,0.0056179775280898,0.8
536,0.96,0.7541674944860703,0.0,0.9775280898876404,0.0,0.7428571428571428
537,0.8200000000000001,0.7192007312227537,0.3333333333333333,0.9831460674157304,0.0,0.8421052631578947
538,0.98,0.7383864703815205,0.0,0.99438202247191,0.0017543859649122,0.8
539,0.8200000000000001,0.6930749096090972,0.0,0.9831460674157304,0.0,0.8888888888888888
540,0.88,0.7560541441901378,1.0,0.9887640449438202,0.0017543859649122,0.7027027027027026
541,0.96,0.7389335862233216,1.0,0.99438202247191,0.0017543859649122,0.8135593220338984
542,0.96,0.3763259568078694,0.0,0.9894736842105264,0.0,0.979591836734694
543,0.92,0.4672210459571548,0.75,0.9887640449438202,0.0070175438596491,0.8686868686868686
544,0.84,0.7595011019042652,1.0,0.99438202247191,0.0,0.7428571428571428
545,0.86,0.4980409401920534,0.0,0.9912280701754386,0.0,0.8349514563106797
546,0.84,0.7595011019042652,1.0,0.99438202247191,0.0,0.7428571428571428
547,1.0,0.5048780154515716,1.0,0.9982456140350876,0.0,0.9795918367346936
548,0.98,0.2402118327658594,0.5,0.9982456140350876,0.0056179775280898,0.7111111111111111
549,0.98,0.5509506309737937,0.0,0.9887640449438202,0.0,0.8275862068965518
550,0.8200000000000001,0.7230935443635068,0.0,0.9887640449438202,0.0,0.8421052631578947
551,1.0,0.2383005536408222,0.5,0.9964912280701754,0.0056179775280898,0.7428571428571428
552,1.0,0.7413306291412015,0.5,0.99438202247191,0.0,0.8648648648648649
553,0.98,0.7426195374039071,0.6666666666666666,0.99438202247191,0.0035087719298245,0.8135593220338984
554,0.98,0.240084200484115,1.0,0.9964912280701754,0.0056179775280898,0.7272727272727273
555,0.78,0.2407030107095258,0.0,0.9894736842105264,0.0,0.7804878048780488
556,0.78,0.2380876982735762,0.0,0.9964912280701754,0.0,0.7499999999999999
557,1.0,0.2518813863855954,0.5,0.9982456140350876,0.0056179775280898,0.8135593220338984
558,1.0,0.2567793425450653,1.0,0.9982456140350876,0.0,0.8275862068965516
559,1.0,0.1452817483243236,0.0,0.9964912280701754,0.0,0.9629629629629632
560,0.72,0.2992104159829418,1.0,0.9982456140350876,0.0056179775280898,1.0
561,0.98,0.5918880828885961,1.0,0.99438202247191,0.0052631578947368,0.8727272727272728
562,0.72,0.3304033141703953,0.0,0.9859649122807016,0.0,0.979591836734694
563,0.92,0.4704796835109054,1.0,0.99438202247191,0.0070175438596491,0.8686868686868686
564,0.88,0.349799171844799,0.5,0.9964912280701754,0.0056179775280898,0.9696969696969696
565,1.0,0.5015625664463988,0.0,0.9842105263157894,0.0,0.8349514563106797
566,0.84,0.3130848074041112,0.0,0.987719298245614,0.0,0.7933884297520662
567,0.96,0.2550135700337472,1.0,0.9964912280701754,0.0,0.8648648648648649
568,0.72,0.3281290751903312,0.0,0.9789473684210528,0.0,0.9504950495049506
569,0.96,0.7449864299662528,0.0,0.99438202247191,0.0035087719298245,0.8648648648648649
570,0.92,0.2539768998701514,0.5,0.9947368421052633,0.0056179775280898,0.9504950495049505
571,0.92,0.2528652597137426,0.3333333333333333,0.9929824561403509,0.0056179775280898,0.9696969696969696
572,0.98,0.2407192077529221,1.0,0.9982456140350876,0.0056179775280898,0.7428571428571428
573,0.88,0.7558435931417873,0.0,0.99438202247191,0.0035087719298245,0.7111111111111111
574,0.88,0.2441564068582127,1.0,0.9947368421052633,0.0056179775280898,0.7111111111111111
575,0.88,0.7558435931417873,0.0,0.99438202247191,0.0,0.7111111111111111
576,1.0,0.7462237769138378,1.0,0.99438202247191,0.0017543859649122,0.8888888888888888
577,0.98,0.7612665952168567,1.0,0.9887640449438202,0.0,0.8205128205128205
578,0.88,0.2809285776353305,0.5,0.9964912280701754,0.0,0.8888888888888888
579,0.84,0.1768438897021755,0.3333333333333333,0.9964912280701754,0.0,0.9285714285714286
580,0.78,0.2392835055247882,0.0,0.9894736842105264,0.0,0.7679999999999999
581,0.36,0.253713543132654,1.0,0.9947368421052633,0.0,0.7027027027027026
582,0.36,0.746286456867346,0.0,0.99438202247191,0.0,0.7027027027027026
583,0.36,0.253713543132654,1.0,0.9947368421052633,0.0,0.7027027027027026
584,0.36,0.253713543132654,1.0,0.9947368421052633,0.0,0.7027027027027026
585,0.36,0.253713543132654,1.0,0.9947368421052633,0.0,0.7027027027027026
586,0.36,0.253713543132654,1.0,0.9947368421052633,0.0,0.7027027027027026
587,0.36,0.746286456867346,0.0,0.99438202247191,0.0,0.7027027027027026
588,0.36,0.253713543132654,1.0,0.9964912280701754,0.0,0.7027027027027026
589,0.36,0.253713543132654,1.0,0.9947368421052633,0.0,0.7027027027027026
590,0.36,0.253713543132654,1.0,0.9947368421052633,0.0,0.7027027027027026
591,0.36,0.253713543132654,1.0,0.9947368421052633,0.0,0.7027027027027026
592,0.74,0.3302061265786604,0.0,0.9859649122807016,0.0,0.9285714285714286
593,0.78,0.2391119703271249,0.0,0.9842105263157894,0.0,0.7741935483870969
594,1.0,0.6339712990763735,1.0,0.99438202247191,0.0140350877192982,0.9896907216494848
595,0.98,0.3928809559956758,0.0,0.9964912280701754,0.0,0.7933884297520662
596,0.96,0.2431078517898376,0.0,0.9964912280701754,0.0,0.8888888888888888
597,1.0,0.7467612360591666,0.7941176470588235,0.99438202247191,0.0,0.7222222222222222
598,0.92,0.2514238016135101,0.5,0.9982456140350876,0.0056179775280898,0.9320388349514565
599,0.78,0.2387263545146416,0.0,0.9912280701754386,0.0,0.7868852459016392
600,0.74,0.3041869587566863,0.0,0.987719298245614,0.0,0.9629629629629632
601,0.92,0.2440264603087418,0.0,0.9912280701754386,0.0,0.7272727272727273
602,0.92,0.2498420158401004,0.0,0.9894736842105264,0.0,0.9600000000000002
603,0.96,0.1946417859232798,0.0,0.9929824561403509,0.0,0.8666666666666667
604,0.96,0.167946766103611,0.0,0.9824561403508772,0.0,0.9629629629629632
605,0.92,0.2406353344268466,0.0,0.9929824561403509,0.0,0.7428571428571428
606,0.9,0.3746713568946067,0.0,0.9842105263157894,0.0,0.7889908256880733
607,0.84,0.2488380114583782,0.0,0.9789473684210528,0.0,0.7804878048780488
608,0.84,0.2488380114583782,0.0,0.9789473684210528,0.0,0.7804878048780488
609,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
610,0.3199999999999999,0.2503207922575892,1.0,0.9982456140350876,0.0,0.7428571428571428
611,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
612,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
613,0.3199999999999999,0.7496792077424108,0.0,0.99438202247191,0.0,0.7428571428571428
614,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
615,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
616,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
617,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
618,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
619,0.3199999999999999,0.7496792077424108,0.0,0.99438202247191,0.0,0.7428571428571428
620,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
621,0.72,0.2589541804946029,0.0,0.9947368421052633,0.0,0.8888888888888888
622,0.3199999999999999,0.2503207922575892,1.0,0.9964912280701754,0.0,0.7428571428571428
623,0.98,0.7656354798813836,1.0,0.99438202247191,0.0052631578947368,0.8571428571428572
624,0.96,0.1838162472295958,0.0,0.9894736842105264,0.0,0.9285714285714286
625,1.0,0.848921793123611,1.0,0.99438202247191,0.0035087719298245,1.0
626,0.74,0.2200248658625259,0.5,0.9982456140350876,0.0,0.8648648648648649
627,0.88,0.2714015230267496,0.5,0.9964912280701754,0.0056179775280898,0.96
628,0.92,0.1740221570441366,0.0,0.9789473684210528,0.0,0.9285714285714286
629,0.84,0.2291833023861746,0.0,0.987719298245614,0.0,0.8807339449541284
630,0.92,0.3570654075660333,0.5,0.9947368421052633,0.0056179775280898,0.8125
631,0.88,0.2796598661102801,0.0,0.987719298245614,0.0,0.8727272727272728
632,0.78,0.243036481963673,0.0,0.975438596491228,0.0,0.7741935483870969
633,0.94,0.2229813110999201,1.0,0.9982456140350876,0.0,0.8
634,0.74,0.4899725416964886,0.3333333333333333,0.9982456140350876,0.0056179775280898,0.9629629629629632
635,1.0,0.1510195586440516,1.0,0.9982456140350876,0.0056179775280898,1.0
636,0.92,0.5160616501308501,0.0,0.9929824561403509,0.0,0.9285714285714286
637,0.72,0.2294282082036058,0.0,0.9842105263157894,0.0,0.9230769230769232
638,0.74,0.155281889826094,0.0,0.9912280701754386,0.0,0.9629629629629632
639,0.74,0.1716016808920474,0.0,0.9964912280701754,0.0,0.9285714285714286
640,1.0,0.7338424012877406,1.0,0.99438202247191,0.0070175438596491,0.8125
641,1.0,0.7920955728314096,0.5,0.9887640449438202,0.0017543859649122,0.979591836734694
642,0.8,0.212765258877112,0.5,0.9982456140350876,0.0,0.979591836734694
643,0.88,0.1808340217790494,0.0,0.9929824561403509,0.0,0.9285714285714286
644,0.98,0.1854687151751476,0.0,0.9964912280701754,0.0,0.896551724137931
645,0.84,0.8563842759383928,1.0,0.99438202247191,0.0789473684210526,0.9629629629629632
646,0.84,0.1436157240616071,0.0,0.9929824561403509,0.0,0.9629629629629632
647,0.84,0.1436157240616071,0.0,0.9929824561403509,0.0,0.9629629629629632
648,0.88,0.2401702052035942,0.0,0.987719298245614,0.0,0.8495575221238937
649,0.84,0.1711131075383514,0.0,0.9771929824561404,0.0,0.9285714285714286
650,0.96,0.1640952670814508,0.25,0.9964912280701754,0.0,0.9629629629629632
651,0.96,0.2050835572001299,1.0,0.987719298245614,0.0,0.8666666666666667
652,0.98,0.1304786640248061,0.0,0.9964912280701754,0.0,0.896551724137931
653,0.74,0.1424396964549923,1.0,0.9964912280701754,0.0,0.9629629629629632
654,0.88,0.237719623088516,0.0,0.9859649122807016,0.0,0.8275862068965516
